Temp,Vdd,fcnt_nd_slvt,fcnt_nd_lvt,fcnt_nd_rvt,fcnt_inv_slvt,fcnt_inv_lvt,fcnt_inv_rvt,fcnt_nr_slvt,fcnt_nr_lvt,fcnt_nr_rvt,fcnt_egu,fcnt_egv,fcnt_eg
95,0.68,3.357e-11,4.156e-11,6.315e-11,7.755e-12,9.705e-12,1.243e-11,2.919e-11,3.769e-11,5.309e-11,5.506e-10,5.506e-10,5.619e-10
100,0.68,3.327e-11,4.114e-11,6.234e-11,7.733e-12,9.669e-12,1.235e-11,2.879e-11,3.708e-11,5.245e-11,5.49e-10,5.49e-10,5.609e-10
105,0.68,3.298e-11,4.072e-11,6.152e-11,7.711e-12,9.632e-12,1.228e-11,2.839e-11,3.648e-11,5.18e-11,5.475e-10,5.475e-10,5.599e-10
110,0.68,3.268e-11,4.03e-11,6.072e-11,7.69e-12,9.596e-12,1.22e-11,2.8e-11,3.588e-11,5.114e-11,5.459e-10,5.459e-10,5.589e-10
115,0.68,3.239e-11,3.988e-11,5.991e-11,7.669e-12,9.56e-12,1.213e-11,2.761e-11,3.528e-11,5.047e-11,5.443e-10,5.443e-10,5.578e-10
120,0.68,3.21e-11,3.947e-11,5.911e-11,7.647e-12,9.524e-12,1.205e-11,2.724e-11,3.469e-11,4.979e-11,5.427e-10,5.427e-10,5.566e-10
125,0.68,3.181e-11,3.905e-11,5.831e-11,7.625e-12,9.488e-12,1.197e-11,2.687e-11,3.411e-11,4.911e-11,5.41e-10,5.41e-10,5.554e-10
130,0.68,3.152e-11,3.864e-11,5.752e-11,7.605e-12,9.453e-12,1.19e-11,2.651e-11,3.354e-11,4.842e-11,5.392e-10,5.392e-10,5.541e-10
-20,0.7,3.796e-11,4.741e-11,7.54e-11,7.964e-12,1.004e-11,1.324e-11,3.653e-11,4.757e-11,5.843e-11,5.392e-10,5.392e-10,5.345e-10
-15,0.7,3.775e-11,4.714e-11,7.473e-11,7.949e-12,1.002e-11,1.32e-11,3.618e-11,4.709e-11,5.811e-11,5.39e-10,5.39e-10,5.352e-10
-10,0.7,3.754e-11,4.685e-11,7.405e-11,7.934e-12,9.996e-12,1.314e-11,3.582e-11,4.661e-11,5.78e-11,5.388e-10,5.388e-10,5.358e-10
-5,0.7,3.732e-11,4.656e-11,7.337e-11,7.917e-12,9.97e-12,1.309e-11,3.547e-11,4.614e-11,5.748e-11,5.385e-10,5.385e-10,5.363e-10
0,0.7,3.709e-11,4.626e-11,7.268e-11,7.9e-12,9.945e-12,1.304e-11,3.511e-11,4.566e-11,5.717e-11,5.382e-10,5.382e-10,5.368e-10
5,0.7,3.685e-11,4.596e-11,7.199e-11,7.883e-12,9.919e-12,1.298e-11,3.475e-11,4.518e-11,5.686e-11,5.378e-10,5.378e-10,5.371e-10
10,0.7,3.661e-11,4.564e-11,7.13e-11,7.865e-12,9.892e-12,1.293e-11,3.438e-11,4.469e-11,5.655e-11,5.373e-10,5.373e-10,5.375e-10
15,0.7,3.636e-11,4.532e-11,7.061e-11,7.847e-12,9.866e-12,1.287e-11,3.401e-11,4.421e-11,5.626e-11,5.368e-10,5.368e-10,5.377e-10
20,0.7,3.61e-11,4.499e-11,6.991e-11,7.829e-12,9.838e-12,1.281e-11,3.364e-11,4.372e-11,5.597e-11,5.362e-10,5.362e-10,5.378e-10
25,0.7,3.584e-11,4.465e-11,6.921e-11,7.811e-12,9.811e-12,1.275e-11,3.327e-11,4.322e-11,5.568e-11,5.356e-10,5.356e-10,5.379e-10
30,0.7,3.558e-11,4.43e-11,6.85e-11,7.793e-12,9.784e-12,1.269e-11,3.289e-11,4.273e-11,5.54e-11,5.349e-10,5.349e-10,5.379e-10
35,0.7,3.531e-11,4.395e-11,6.78e-11,7.774e-12,9.754e-12,1.263e-11,3.25e-11,4.222e-11,5.513e-11,5.342e-10,5.342e-10,5.379e-10
40,0.7,3.504e-11,4.359e-11,6.709e-11,7.756e-12,9.725e-12,1.257e-11,3.212e-11,4.171e-11,5.484e-11,5.335e-10,5.335e-10,5.379e-10
45,0.7,3.476e-11,4.322e-11,6.637e-11,7.737e-12,9.696e-12,1.251e-11,3.173e-11,4.119e-11,5.45e-11,5.327e-10,5.327e-10,5.377e-10
50,0.7,3.449e-11,4.285e-11,6.566e-11,7.72e-12,9.667e-12,1.245e-11,3.134e-11,4.067e-11,5.41e-11,5.319e-10,5.319e-10,5.375e-10
55,0.7,3.422e-11,4.247e-11,6.493e-11,7.701e-12,9.638e-12,1.239e-11,3.096e-11,4.014e-11,5.367e-11,5.31e-10,5.31e-10,5.373e-10
60,0.7,3.394e-11,4.209e-11,6.421e-11,7.683e-12,9.607e-12,1.233e-11,3.057e-11,3.96e-11,5.32e-11,5.301e-10,5.301e-10,5.37e-10
65,0.7,3.366e-11,4.171e-11,6.348e-11,7.664e-12,9.577e-12,1.226e-11,3.019e-11,3.906e-11,5.272e-11,5.292e-10,5.292e-10,5.367e-10
70,0.7,3.339e-11,4.133e-11,6.274e-11,7.646e-12,9.546e-12,1.22e-11,2.981e-11,3.851e-11,5.222e-11,5.281e-10,5.281e-10,5.362e-10
75,0.7,3.311e-11,4.094e-11,6.2e-11,7.627e-12,9.515e-12,1.214e-11,2.943e-11,3.797e-11,5.171e-11,5.271e-10,5.271e-10,5.358e-10
80,0.7,3.283e-11,4.056e-11,6.126e-11,7.609e-12,9.485e-12,1.207e-11,2.905e-11,3.742e-11,5.119e-11,5.261e-10,5.261e-10,5.353e-10
85,0.7,3.255e-11,4.017e-11,6.052e-11,7.59e-12,9.454e-12,1.201e-11,2.867e-11,3.687e-11,5.065e-11,5.25e-10,5.25e-10,5.348e-10
90,0.7,3.228e-11,3.979e-11,5.977e-11,7.571e-12,9.422e-12,1.194e-11,2.829e-11,3.632e-11,5.009e-11,5.239e-10,5.239e-10,5.343e-10
95,0.7,3.2e-11,3.94e-11,5.903e-11,7.553e-12,9.391e-12,1.187e-11,2.792e-11,3.577e-11,4.953e-11,5.227e-10,5.227e-10,5.336e-10
100,0.7,3.173e-11,3.902e-11,5.829e-11,7.535e-12,9.36e-12,1.181e-11,2.754e-11,3.522e-11,4.895e-11,5.215e-10,5.215e-10,5.329e-10
105,0.7,3.145e-11,3.863e-11,5.755e-11,7.516e-12,9.328e-12,1.174e-11,2.717e-11,3.467e-11,4.836e-11,5.203e-10,5.203e-10,5.323e-10
110,0.7,3.118e-11,3.825e-11,5.682e-11,7.498e-12,9.298e-12,1.167e-11,2.68e-11,3.412e-11,4.776e-11,5.191e-10,5.191e-10,5.315e-10
115,0.7,3.091e-11,3.786e-11,5.609e-11,7.48e-12,9.267e-12,1.161e-11,2.643e-11,3.357e-11,4.715e-11,5.178e-10,5.178e-10,5.307e-10
120,0.7,3.064e-11,3.748e-11,5.536e-11,7.462e-12,9.235e-12,1.154e-11,2.607e-11,3.302e-11,4.654e-11,5.164e-10,5.164e-10,5.298e-10
125,0.7,3.038e-11,3.71e-11,5.463e-11,7.444e-12,9.204e-12,1.147e-11,2.571e-11,3.248e-11,4.592e-11,5.15e-10,5.15e-10,5.289e-10
130,0.7,3.011e-11,3.672e-11,5.391e-11,7.426e-12,9.173e-12,1.14e-11,2.535e-11,3.193e-11,4.529e-11,5.136e-10,5.136e-10,5.279e-10
-20,0.72,3.612e-11,4.485e-11,7.029e-11,7.722e-12,9.668e-12,1.26e-11,3.468e-11,4.477e-11,5.422e-11,5.082e-10,5.082e-10,5.038e-10
-15,0.72,3.593e-11,4.46e-11,6.968e-11,7.709e-12,9.65e-12,1.256e-11,3.435e-11,4.434e-11,5.394e-11,5.083e-10,5.083e-10,5.047e-10
-10,0.72,3.573e-11,4.435e-11,6.907e-11,7.695e-12,9.63e-12,1.251e-11,3.402e-11,4.39e-11,5.365e-11,5.083e-10,5.083e-10,5.055e-10
-5,0.72,3.552e-11,4.408e-11,6.846e-11,7.681e-12,9.609e-12,1.247e-11,3.369e-11,4.347e-11,5.336e-11,5.083e-10,5.083e-10,5.063e-10
0,0.72,3.531e-11,4.381e-11,6.784e-11,7.667e-12,9.588e-12,1.242e-11,3.336e-11,4.303e-11,5.306e-11,5.082e-10,5.082e-10,5.069e-10
5,0.72,3.509e-11,4.353e-11,6.722e-11,7.652e-12,9.567e-12,1.237e-11,3.302e-11,4.259e-11,5.276e-11,5.081e-10,5.081e-10,5.076e-10
10,0.72,3.486e-11,4.324e-11,6.66e-11,7.638e-12,9.545e-12,1.232e-11,3.268e-11,4.215e-11,5.246e-11,5.079e-10,5.079e-10,5.081e-10
15,0.72,3.463e-11,4.294e-11,6.597e-11,7.624e-12,9.524e-12,1.227e-11,3.234e-11,4.17e-11,5.217e-11,5.076e-10,5.076e-10,5.085e-10
20,0.72,3.439e-11,4.264e-11,6.534e-11,7.608e-12,9.5e-12,1.222e-11,3.199e-11,4.125e-11,5.188e-11,5.074e-10,5.074e-10,5.089e-10
25,0.72,3.415e-11,4.232e-11,6.47e-11,7.594e-12,9.477e-12,1.217e-11,3.164e-11,4.08e-11,5.16e-11,5.07e-10,5.07e-10,5.093e-10
30,0.72,3.39e-11,4.2e-11,6.406e-11,7.579e-12,9.453e-12,1.212e-11,3.128e-11,4.034e-11,5.132e-11,5.066e-10,5.066e-10,5.095e-10
35,0.72,3.365e-11,4.167e-11,6.342e-11,7.564e-12,9.428e-12,1.207e-11,3.093e-11,3.987e-11,5.105e-11,5.062e-10,5.062e-10,5.098e-10
40,0.72,3.34e-11,4.134e-11,6.277e-11,7.549e-12,9.403e-12,1.202e-11,3.057e-11,3.94e-11,5.078e-11,5.057e-10,5.057e-10,5.099e-10
45,0.72,3.315e-11,4.1e-11,6.212e-11,7.533e-12,9.379e-12,1.196e-11,3.021e-11,3.892e-11,5.052e-11,5.052e-10,5.052e-10,5.1e-10
50,0.72,3.289e-11,4.065e-11,6.147e-11,7.518e-12,9.353e-12,1.191e-11,2.985e-11,3.843e-11,5.026e-11,5.046e-10,5.046e-10,5.101e-10
55,0.72,3.264e-11,4.031e-11,6.081e-11,7.501e-12,9.328e-12,1.185e-11,2.949e-11,3.794e-11,4.996e-11,5.04e-10,5.04e-10,5.1e-10
60,0.72,3.238e-11,3.996e-11,6.014e-11,7.487e-12,9.301e-12,1.18e-11,2.914e-11,3.745e-11,4.961e-11,5.033e-10,5.033e-10,5.1e-10
65,0.72,3.213e-11,3.961e-11,5.947e-11,7.47e-12,9.275e-12,1.174e-11,2.878e-11,3.695e-11,4.921e-11,5.027e-10,5.027e-10,5.099e-10
70,0.72,3.187e-11,3.925e-11,5.88e-11,7.455e-12,9.249e-12,1.168e-11,2.843e-11,3.645e-11,4.879e-11,5.019e-10,5.019e-10,5.097e-10
75,0.72,3.161e-11,3.89e-11,5.812e-11,7.439e-12,9.223e-12,1.163e-11,2.808e-11,3.595e-11,4.834e-11,5.012e-10,5.012e-10,5.095e-10
80,0.72,3.135e-11,3.855e-11,5.744e-11,7.424e-12,9.196e-12,1.157e-11,2.773e-11,3.546e-11,4.787e-11,5.004e-10,5.004e-10,5.093e-10
85,0.72,3.11e-11,3.819e-11,5.676e-11,7.408e-12,9.169e-12,1.151e-11,2.738e-11,3.496e-11,4.739e-11,4.996e-10,4.996e-10,5.09e-10
90,0.72,3.084e-11,3.783e-11,5.608e-11,7.392e-12,9.142e-12,1.145e-11,2.704e-11,3.446e-11,4.688e-11,4.987e-10,4.987e-10,5.087e-10
95,0.72,3.059e-11,3.748e-11,5.54e-11,7.377e-12,9.116e-12,1.139e-11,2.669e-11,3.396e-11,4.637e-11,4.978e-10,4.978e-10,5.083e-10
100,0.72,3.033e-11,3.712e-11,5.473e-11,7.361e-12,9.089e-12,1.133e-11,2.635e-11,3.347e-11,4.584e-11,4.969e-10,4.969e-10,5.079e-10
105,0.72,3.008e-11,3.676e-11,5.405e-11,7.346e-12,9.062e-12,1.127e-11,2.601e-11,3.297e-11,4.53e-11,4.959e-10,4.959e-10,5.074e-10
110,0.72,2.983e-11,3.641e-11,5.338e-11,7.329e-12,9.035e-12,1.121e-11,2.567e-11,3.246e-11,4.475e-11,4.949e-10,4.949e-10,5.069e-10
115,0.72,2.958e-11,3.605e-11,5.271e-11,7.314e-12,9.007e-12,1.115e-11,2.532e-11,3.196e-11,4.419e-11,4.939e-10,4.939e-10,5.063e-10
120,0.72,2.933e-11,3.57e-11,5.204e-11,7.299e-12,8.981e-12,1.109e-11,2.499e-11,3.146e-11,4.363e-11,4.928e-10,4.928e-10,5.057e-10
125,0.72,2.908e-11,3.535e-11,5.138e-11,7.283e-12,8.954e-12,1.103e-11,2.465e-11,3.096e-11,4.307e-11,4.917e-10,4.917e-10,5.05e-10
130,0.72,2.884e-11,3.499e-11,5.072e-11,7.266e-12,8.927e-12,1.097e-11,2.431e-11,3.046e-11,4.25e-11,4.905e-10,4.905e-10,5.043e-10
-20,0.74,3.448e-11,4.259e-11,6.584e-11,7.508e-12,9.342e-12,1.204e-11,3.3e-11,4.227e-11,5.062e-11,4.809e-10,4.809e-10,4.768e-10
-15,0.74,3.43e-11,4.236e-11,6.529e-11,7.497e-12,9.327e-12,1.201e-11,3.269e-11,4.188e-11,5.036e-11,4.812e-10,4.812e-10,4.779e-10
-10,0.74,3.411e-11,4.213e-11,6.474e-11,7.487e-12,9.311e-12,1.197e-11,3.239e-11,4.148e-11,5.008e-11,4.815e-10,4.815e-10,4.789e-10
-5,0.74,3.391e-11,4.188e-11,6.418e-11,7.476e-12,9.294e-12,1.193e-11,3.208e-11,4.108e-11,4.981e-11,4.817e-10,4.817e-10,4.798e-10
0,0.74,3.371e-11,4.163e-11,6.362e-11,7.464e-12,9.277e-12,1.189e-11,3.176e-11,4.068e-11,4.953e-11,4.818e-10,4.818e-10,4.806e-10
5,0.74,3.351e-11,4.137e-11,6.305e-11,7.453e-12,9.26e-12,1.185e-11,3.145e-11,4.027e-11,4.925e-11,4.819e-10,4.819e-10,4.814e-10
10,0.74,3.329e-11,4.11e-11,6.248e-11,7.441e-12,9.241e-12,1.18e-11,3.113e-11,3.986e-11,4.897e-11,4.818e-10,4.818e-10,4.82e-10
15,0.74,3.307e-11,4.082e-11,6.191e-11,7.429e-12,9.222e-12,1.176e-11,3.081e-11,3.945e-11,4.868e-11,4.818e-10,4.818e-10,4.827e-10
20,0.74,3.285e-11,4.054e-11,6.133e-11,7.417e-12,9.202e-12,1.172e-11,3.048e-11,3.903e-11,4.84e-11,4.817e-10,4.817e-10,4.833e-10
25,0.74,3.262e-11,4.025e-11,6.075e-11,7.404e-12,9.181e-12,1.167e-11,3.015e-11,3.861e-11,4.812e-11,4.815e-10,4.815e-10,4.838e-10
30,0.74,3.239e-11,3.995e-11,6.017e-11,7.392e-12,9.161e-12,1.163e-11,2.981e-11,3.818e-11,4.784e-11,4.814e-10,4.814e-10,4.843e-10
35,0.74,3.216e-11,3.964e-11,5.958e-11,7.378e-12,9.141e-12,1.158e-11,2.948e-11,3.774e-11,4.756e-11,4.811e-10,4.811e-10,4.846e-10
40,0.74,3.193e-11,3.933e-11,5.898e-11,7.366e-12,9.121e-12,1.153e-11,2.914e-11,3.73e-11,4.729e-11,4.809e-10,4.809e-10,4.85e-10
45,0.74,3.169e-11,3.901e-11,5.838e-11,7.353e-12,9.099e-12,1.148e-11,2.88e-11,3.685e-11,4.703e-11,4.806e-10,4.806e-10,4.853e-10
50,0.74,3.145e-11,3.869e-11,5.778e-11,7.34e-12,9.077e-12,1.143e-11,2.847e-11,3.64e-11,4.677e-11,4.802e-10,4.802e-10,4.855e-10
55,0.74,3.122e-11,3.837e-11,5.717e-11,7.327e-12,9.055e-12,1.139e-11,2.813e-11,3.594e-11,4.651e-11,4.798e-10,4.798e-10,4.857e-10
60,0.74,3.098e-11,3.805e-11,5.656e-11,7.314e-12,9.033e-12,1.134e-11,2.78e-11,3.548e-11,4.625e-11,4.794e-10,4.794e-10,4.858e-10
65,0.74,3.074e-11,3.772e-11,5.594e-11,7.3e-12,9.011e-12,1.129e-11,2.747e-11,3.502e-11,4.597e-11,4.789e-10,4.789e-10,4.859e-10
70,0.74,3.05e-11,3.74e-11,5.532e-11,7.288e-12,8.987e-12,1.124e-11,2.714e-11,3.456e-11,4.565e-11,4.784e-10,4.784e-10,4.86e-10
75,0.74,3.026e-11,3.707e-11,5.469e-11,7.274e-12,8.965e-12,1.119e-11,2.682e-11,3.41e-11,4.528e-11,4.779e-10,4.779e-10,4.86e-10
80,0.74,3.002e-11,3.674e-11,5.407e-11,7.261e-12,8.942e-12,1.113e-11,2.649e-11,3.364e-11,4.488e-11,4.773e-10,4.773e-10,4.859e-10
85,0.74,2.978e-11,3.641e-11,5.344e-11,7.248e-12,8.919e-12,1.108e-11,2.617e-11,3.318e-11,4.446e-11,4.767e-10,4.767e-10,4.858e-10
90,0.74,2.955e-11,3.608e-11,5.281e-11,7.234e-12,8.896e-12,1.103e-11,2.585e-11,3.273e-11,4.4e-11,4.761e-10,4.761e-10,4.857e-10
95,0.74,2.931e-11,3.575e-11,5.219e-11,7.22e-12,8.872e-12,1.097e-11,2.553e-11,3.227e-11,4.354e-11,4.754e-10,4.754e-10,4.855e-10
100,0.74,2.907e-11,3.542e-11,5.157e-11,7.207e-12,8.848e-12,1.092e-11,2.521e-11,3.181e-11,4.305e-11,4.747e-10,4.747e-10,4.853e-10
105,0.74,2.884e-11,3.509e-11,5.095e-11,7.194e-12,8.826e-12,1.087e-11,2.489e-11,3.135e-11,4.256e-11,4.739e-10,4.739e-10,4.85e-10
110,0.74,2.86e-11,3.476e-11,5.033e-11,7.181e-12,8.802e-12,1.081e-11,2.457e-11,3.089e-11,4.206e-11,4.731e-10,4.731e-10,4.847e-10
115,0.74,2.837e-11,3.443e-11,4.971e-11,7.167e-12,8.778e-12,1.076e-11,2.426e-11,3.043e-11,4.155e-11,4.723e-10,4.723e-10,4.843e-10
120,0.74,2.814e-11,3.41e-11,4.91e-11,7.153e-12,8.756e-12,1.07e-11,2.394e-11,2.997e-11,4.103e-11,4.715e-10,4.715e-10,4.839e-10
125,0.74,2.791e-11,3.377e-11,4.848e-11,7.14e-12,8.732e-12,1.065e-11,2.363e-11,2.951e-11,4.051e-11,4.705e-10,4.705e-10,4.834e-10
130,0.74,2.768e-11,3.344e-11,4.787e-11,7.127e-12,8.709e-12,1.059e-11,2.332e-11,2.905e-11,3.999e-11,4.696e-10,4.696e-10,4.829e-10
-20,0.76,3.299e-11,4.058e-11,6.195e-11,7.322e-12,9.057e-12,1.157e-11,3.147e-11,4.002e-11,4.75e-11,4.567e-10,4.567e-10,4.528e-10
-15,0.76,3.282e-11,4.037e-11,6.144e-11,7.314e-12,9.044e-12,1.154e-11,3.119e-11,3.967e-11,4.724e-11,4.572e-10,4.572e-10,4.541e-10
-10,0.76,3.265e-11,4.015e-11,6.093e-11,7.305e-12,9.031e-12,1.15e-11,3.09e-11,3.93e-11,4.699e-11,4.576e-10,4.576e-10,4.552e-10
-5,0.76,3.246e-11,3.992e-11,6.042e-11,7.295e-12,9.017e-12,1.147e-11,3.06e-11,3.893e-11,4.673e-11,4.579e-10,4.579e-10,4.562e-10
0,0.76,3.227e-11,3.968e-11,5.991e-11,7.286e-12,9.002e-12,1.143e-11,3.031e-11,3.856e-11,4.646e-11,4.582e-10,4.582e-10,4.571e-10
5,0.76,3.208e-11,3.944e-11,5.939e-11,7.277e-12,8.987e-12,1.139e-11,3.001e-11,3.818e-11,4.62e-11,4.585e-10,4.585e-10,4.581e-10
10,0.76,3.187e-11,3.919e-11,5.886e-11,7.267e-12,8.972e-12,1.136e-11,2.971e-11,3.78e-11,4.593e-11,4.586e-10,4.586e-10,4.589e-10
15,0.76,3.167e-11,3.893e-11,5.833e-11,7.257e-12,8.955e-12,1.132e-11,2.94e-11,3.741e-11,4.566e-11,4.587e-10,4.587e-10,4.597e-10
20,0.76,3.146e-11,3.866e-11,5.78e-11,7.247e-12,8.939e-12,1.128e-11,2.909e-11,3.702e-11,4.538e-11,4.588e-10,4.588e-10,4.604e-10
25,0.76,3.124e-11,3.839e-11,5.726e-11,7.237e-12,8.922e-12,1.124e-11,2.877e-11,3.663e-11,4.511e-11,4.588e-10,4.588e-10,4.61e-10
30,0.76,3.103e-11,3.811e-11,5.672e-11,7.227e-12,8.906e-12,1.12e-11,2.846e-11,3.622e-11,4.483e-11,4.588e-10,4.588e-10,4.616e-10
35,0.76,3.081e-11,3.782e-11,5.618e-11,7.216e-12,8.888e-12,1.115e-11,2.814e-11,3.581e-11,4.456e-11,4.587e-10,4.587e-10,4.621e-10
40,0.76,3.059e-11,3.753e-11,5.563e-11,7.205e-12,8.869e-12,1.111e-11,2.782e-11,3.539e-11,4.429e-11,4.586e-10,4.586e-10,4.626e-10
45,0.76,3.037e-11,3.723e-11,5.507e-11,7.194e-12,8.851e-12,1.107e-11,2.75e-11,3.497e-11,4.402e-11,4.585e-10,4.585e-10,4.631e-10
50,0.76,3.015e-11,3.693e-11,5.451e-11,7.183e-12,8.833e-12,1.103e-11,2.719e-11,3.455e-11,4.375e-11,4.583e-10,4.583e-10,4.634e-10
55,0.76,2.993e-11,3.663e-11,5.394e-11,7.173e-12,8.814e-12,1.098e-11,2.688e-11,3.412e-11,4.348e-11,4.581e-10,4.581e-10,4.638e-10
60,0.76,2.971e-11,3.633e-11,5.337e-11,7.161e-12,8.794e-12,1.094e-11,2.656e-11,3.369e-11,4.321e-11,4.579e-10,4.579e-10,4.641e-10
65,0.76,2.948e-11,3.603e-11,5.28e-11,7.151e-12,8.775e-12,1.089e-11,2.625e-11,3.326e-11,4.295e-11,4.576e-10,4.576e-10,4.643e-10
70,0.76,2.926e-11,3.573e-11,5.222e-11,7.14e-12,8.756e-12,1.084e-11,2.595e-11,3.283e-11,4.268e-11,4.573e-10,4.573e-10,4.645e-10
75,0.76,2.904e-11,3.542e-11,5.164e-11,7.129e-12,8.736e-12,1.08e-11,2.564e-11,3.24e-11,4.24e-11,4.569e-10,4.569e-10,4.647e-10
80,0.76,2.882e-11,3.511e-11,5.106e-11,7.116e-12,8.716e-12,1.075e-11,2.533e-11,3.197e-11,4.21e-11,4.565e-10,4.565e-10,4.648e-10
85,0.76,2.859e-11,3.481e-11,5.048e-11,7.106e-12,8.696e-12,1.07e-11,2.503e-11,3.154e-11,4.175e-11,4.561e-10,4.561e-10,4.648e-10
90,0.76,2.837e-11,3.45e-11,4.99e-11,7.095e-12,8.676e-12,1.065e-11,2.473e-11,3.112e-11,4.137e-11,4.556e-10,4.556e-10,4.649e-10
95,0.76,2.815e-11,3.419e-11,4.933e-11,7.084e-12,8.656e-12,1.06e-11,2.443e-11,3.069e-11,4.096e-11,4.551e-10,4.551e-10,4.648e-10
100,0.76,2.793e-11,3.388e-11,4.875e-11,7.072e-12,8.635e-12,1.056e-11,2.413e-11,3.026e-11,4.053e-11,4.546e-10,4.546e-10,4.648e-10
105,0.76,2.771e-11,3.357e-11,4.818e-11,7.061e-12,8.616e-12,1.051e-11,2.383e-11,2.984e-11,4.008e-11,4.54e-10,4.54e-10,4.647e-10
110,0.76,2.749e-11,3.327e-11,4.76e-11,7.049e-12,8.596e-12,1.046e-11,2.354e-11,2.941e-11,3.962e-11,4.534e-10,4.534e-10,4.646e-10
115,0.76,2.728e-11,3.296e-11,4.703e-11,7.037e-12,8.576e-12,1.041e-11,2.324e-11,2.898e-11,3.916e-11,4.528e-10,4.528e-10,4.644e-10
120,0.76,2.706e-11,3.265e-11,4.646e-11,7.027e-12,8.556e-12,1.036e-11,2.295e-11,2.856e-11,3.868e-11,4.521e-10,4.521e-10,4.641e-10
125,0.76,2.685e-11,3.234e-11,4.59e-11,7.015e-12,8.536e-12,1.031e-11,2.266e-11,2.813e-11,3.82e-11,4.514e-10,4.514e-10,4.638e-10
130,0.76,2.663e-11,3.204e-11,4.533e-11,7.005e-12,8.516e-12,1.026e-11,2.236e-11,2.771e-11,3.772e-11,4.506e-10,4.506e-10,4.634e-10
-20,0.78,3.165e-11,3.878e-11,5.85e-11,7.158e-12,8.803e-12,1.116e-11,3.008e-11,3.798e-11,4.476e-11,4.352e-10,4.352e-10,4.316e-10
-15,0.78,3.149e-11,3.858e-11,5.804e-11,7.152e-12,8.793e-12,1.113e-11,2.981e-11,3.765e-11,4.452e-11,4.358e-10,4.358e-10,4.328e-10
-10,0.78,3.132e-11,3.837e-11,5.757e-11,7.145e-12,8.783e-12,1.11e-11,2.954e-11,3.732e-11,4.427e-11,4.363e-10,4.363e-10,4.34e-10
-5,0.78,3.115e-11,3.816e-11,5.709e-11,7.137e-12,8.771e-12,1.107e-11,2.926e-11,3.698e-11,4.402e-11,4.367e-10,4.367e-10,4.351e-10
0,0.78,3.097e-11,3.794e-11,5.662e-11,7.13e-12,8.759e-12,1.104e-11,2.898e-11,3.663e-11,4.377e-11,4.371e-10,4.371e-10,4.361e-10
5,0.78,3.078e-11,3.771e-11,5.613e-11,7.122e-12,8.746e-12,1.1e-11,2.869e-11,3.628e-11,4.352e-11,4.375e-10,4.375e-10,4.371e-10
10,0.78,3.059e-11,3.747e-11,5.565e-11,7.114e-12,8.734e-12,1.097e-11,2.84e-11,3.592e-11,4.326e-11,4.377e-10,4.377e-10,4.38e-10
15,0.78,3.039e-11,3.723e-11,5.515e-11,7.105e-12,8.721e-12,1.093e-11,2.811e-11,3.556e-11,4.3e-11,4.38e-10,4.38e-10,4.389e-10
20,0.78,3.019e-11,3.697e-11,5.466e-11,7.098e-12,8.707e-12,1.09e-11,2.781e-11,3.519e-11,4.274e-11,4.382e-10,4.382e-10,4.397e-10
25,0.78,2.999e-11,3.671e-11,5.416e-11,7.089e-12,8.692e-12,1.086e-11,2.751e-11,3.482e-11,4.247e-11,4.384e-10,4.384e-10,4.405e-10
30,0.78,2.979e-11,3.645e-11,5.366e-11,7.08e-12,8.677e-12,1.082e-11,2.721e-11,3.444e-11,4.221e-11,4.385e-10,4.385e-10,4.412e-10
35,0.78,2.959e-11,3.618e-11,5.315e-11,7.072e-12,8.662e-12,1.078e-11,2.691e-11,3.405e-11,4.194e-11,4.386e-10,4.386e-10,4.419e-10
40,0.78,2.938e-11,3.59e-11,5.263e-11,7.062e-12,8.648e-12,1.074e-11,2.661e-11,3.365e-11,4.167e-11,4.386e-10,4.386e-10,4.425e-10
45,0.78,2.918e-11,3.563e-11,5.211e-11,7.054e-12,8.632e-12,1.07e-11,2.631e-11,3.325e-11,4.139e-11,4.386e-10,4.386e-10,4.43e-10
50,0.78,2.897e-11,3.535e-11,5.159e-11,7.045e-12,8.616e-12,1.067e-11,2.601e-11,3.285e-11,4.112e-11,4.386e-10,4.386e-10,4.435e-10
55,0.78,2.876e-11,3.507e-11,5.106e-11,7.036e-12,8.599e-12,1.062e-11,2.571e-11,3.245e-11,4.085e-11,4.385e-10,4.385e-10,4.44e-10
60,0.78,2.855e-11,3.478e-11,5.053e-11,7.027e-12,8.583e-12,1.058e-11,2.542e-11,3.204e-11,4.057e-11,4.384e-10,4.384e-10,4.444e-10
65,0.78,2.834e-11,3.45e-11,4.999e-11,7.018e-12,8.567e-12,1.054e-11,2.513e-11,3.164e-11,4.03e-11,4.383e-10,4.383e-10,4.448e-10
70,0.78,2.813e-11,3.421e-11,4.945e-11,7.009e-12,8.55e-12,1.05e-11,2.484e-11,3.123e-11,4.002e-11,4.381e-10,4.381e-10,4.451e-10
75,0.78,2.793e-11,3.393e-11,4.891e-11,7e-12,8.533e-12,1.045e-11,2.455e-11,3.083e-11,3.974e-11,4.379e-10,4.379e-10,4.454e-10
80,0.78,2.772e-11,3.364e-11,4.837e-11,6.99e-12,8.515e-12,1.041e-11,2.426e-11,3.043e-11,3.946e-11,4.376e-10,4.376e-10,4.456e-10
